RS,RA,OBP,SLG,BA,RankSeason,RankPlayoffs,G,OOBP,OSLG,Playoffs,League_NL,W
-0.30611090558543097,-0.8172759169775887,-0.3074039925855615,-0.06630823206454362,-0.4008806196851458,-0.5262265781308212,-0.5671155190187024,0.1645844346144998,-0.9991614397337991,-0.1791242216400301,0,1,81
-0.7136499445337762,-1.8226183216734444,-0.879318397395909,-1.1787521253787612,-1.4380666172278156,1.598919218166726,2.7410583419237287,0.1645844346144998,-1.7191935488540875,-1.5765089627474902,1,1,94
-0.5698126366696543,-0.6230620433431622,-1.5227221028075544,-0.10466836631675595,-1.4380666172278156,2.1302056672411127,2.0794235697352423,0.1645844346144998,-1.1300763686647606,-0.632330083620828,1,0,93
-0.30611090558543097,0.5307968529554903,-1.2367649004023786,-0.18138863482118703,-0.31444845322325665,-0.5262265781308212,-0.5671155190187024,0.1645844346144998,-0.08275693721706862,0.3118487955058343,0,0,69
-1.7564704265486597,-0.006147385916159883,-2.1661258082191996,-1.6007136021531223,-2.0430917824610395,-0.5262265781308212,-0.5671155190187024,0.1645844346144998,0.1790729206448544,0.16078017484556828,0,1,61
-0.13830071307728878,-0.9543680630724781,-1.0222969985984969,0.0871323049443164,-0.7466092855327024,-0.5262265781308212,-0.5671155190187024,0.1645844346144998,-0.8682465108028377,-0.556795773290693,0,0,85
-1.085229656516091,-1.9597104677683337,-1.2367649004023786,-0.33482917183004274,-1.092337951380259,0.5363463200179523,2.0794235697352423,0.1645844346144998,-1.7846510133195683,-1.1233031007666903,1,1,97
-1.1092025411601114,0.9763463277638808,-0.5933611949907333,-1.4856331993964769,-1.092337951380259,-0.5262265781308212,-0.5671155190187024,0.1645844346144998,0.24453038511033515,0.38738310583596725,0,0,68
-0.01843628985718722,1.490441875619716,-0.1644253913829697,0.6241741844753168,0.8956018772431866,-0.5262265781308212,-0.5671155190187024,0.1645844346144998,1.619137138885431,1.8980693124386248,0,1,64
-0.4020024441615122,-1.0229141361199228,0.19302111162349997,0.0871323049443164,0.37700887847185655,2.6614921163154994,0.7561540253582699,0.1645844346144998,-1.1955338331302414,-0.6700972387858923,1,0,88
-2.1160636962089643,0.39370470686060083,-2.1661258082191996,-1.8692345419186216,-2.3888204483085937,-0.5262265781308212,-0.5671155190187024,0.1645844346144998,0.3099878495758159,0.27408164034076987,0,1,55
-1.00132456026202,-0.15466387751895672,-1.0937862991997909,-0.7567906486044019,0.1177123790861891,-0.5262265781308212,-0.5671155190187024,0.1645844346144998,0.4409027785067738,0.12301301968050181,0,0,72
0.08944169104090419,-0.6916081163906068,-0.02144679018038183,0.5090937817186734,0.8956018772431866,-0.5262265781308212,-0.5671155190187024,0.1645844346144998,-1.4573636909921643,-0.632330083620828,0,0,89
-1.468795810820416,-1.8568913581971667,-1.0937862991997909,-1.7541541391619782,-1.00590578491837,-0.5262265781308212,-0.5671155190187024,0.1645844346144998,-1.4573636909921643,-2.105249135058419,0,1,86
-1.8044161958367004,-0.4059994786929206,-1.7371900046114361,-1.4472730651442622,-1.697363116613483,-0.5262265781308212,-0.5671155190187024,0.1645844346144998,-0.34458679507899165,-0.7833987042810939,0,1,69
0.19731967193899558,-0.30318036912175356,-0.5218718943894394,0.6625343187275334,-0.4008806196851458,-0.5262265781308212,-0.5671155190187024,0.1645844346144998,-0.4100442595444724,-0.2168913768050966,0,1,83
-0.7016635022117661,0.8278298361610839,-0.5218718943894394,-1.1403919911265465,-0.31444845322325665,-0.5262265781308212,-0.5671155190187024,0.1645844346144998,0.04815799171388926,0.8405889678167651,0,0,66
-1.312972060634284,-0.5773646613115323,-1.1652755998010846,-1.2938325281354044,-1.2652022843040374,-0.5262265781308212,-0.5671155190187024,0.1645844346144998,-1.1300763686647606,-0.7078643939509589,0,1,74
0.5329400569552799,-1.0457628271357378,0.3359997128260878,1.2762964667629606,0.1177123790861891,1.067632769092339,1.417788797546756,0.1645844346144998,-1.3919062265266837,-0.02805560097976416,1,0,95
-0.5578261943476442,-1.6626774845627401,-1.5942114034088484,-0.6033501115955462,-2.2159561153848157,1.598919218166726,2.0794235697352423,0.1645844346144998,-1.7191935488540875,-1.5765089627474902,1,0,94
-0.9054330216859388,-0.9086706810408484,-1.0937862991997909,-0.7567906486044019,-0.7466092855327024,-0.5262265781308212,-0.5671155190187024,0.1645844346144998,-1.7191935488540875,-0.48126146296055994,0,1,81
-1.3009856183122739,-0.9772167540882931,-2.023147207016612,-0.9485913198654743,-1.7837952830753723,-0.5262265781308212,-0.5671155190187024,0.1645844346144998,-1.1955338331302414,-1.1233031007666903,0,1,79
-1.3009856183122739,-0.5659403158036249,-0.9508076979972029,-1.5239933336486913,-1.4380666172278156,-0.5262265781308212,-0.5671155190187024,0.1645844346144998,-0.8682465108028377,-0.8211658594461605,0,1,76
-1.6845517726165988,-1.2399767007701643,-2.595061611826959,-1.9459548104230504,-2.5616847812323744,-0.5262265781308212,-0.5671155190187024,0.1645844346144998,-1.588278619923126,-0.9722344801064264,0,0,75
-0.49789398273759344,-1.2628253917859793,-0.3788932931868515,-0.8718710513610454,0.4634410449337409,1.598919218166726,0.09451925316978378,0.1645844346144998,-1.2609912975957223,-1.010001635271493,1,1,94
0.06546880639688386,-1.2742497372938868,0.4074890134273778,0.04877217069210192,0.6363053778575241,2.6614921163154994,1.417788797546756,0.1645844346144998,-1.2609912975957223,-1.2366045662618896,1,1,88
-0.7496092714998067,-2.0853782683553157,-1.0937862991997909,-0.9869514541176908,-2.0430917824610395,-0.5262265781308212,-0.5671155190187024,0.1645844346144998,-2.5046831224398565,-2.558454997039215,0,0,90
0.5808858262433205,-0.6002133523273473,0.12153181102220206,1.0077755269974615,0.8091697107813023,2.1302056672411127,2.7410583419237287,0.1645844346144998,-1.5228211554576452,-0.44349430779549553,1,0,93
