ReturnJan,ReturnFeb,ReturnMar,ReturnApr,ReturnMay,ReturnJune,ReturnJuly,ReturnAug,ReturnSep,ReturnOct,ReturnNov,Segment K-Means,Labels
0.08067796599999999,0.06625,0.032941176,0.183098592,0.130333952,-0.017642342,-0.020517029,0.024675867999999997,-0.020408163,-0.17331768399999997,-0.025385313,0,stocksTrain1
-0.010679889,0.102115385,0.14549595099999998,-0.08442804400000001,-0.327300392,-0.359266055,-0.025321312000000002,0.211290002,-0.5800032620000001,-0.267141251,-0.151234568,0,stocksTrain1
0.047741935,0.035989717000000004,0.039702232999999996,-0.162352941,-0.14742698199999998,0.048589342,-0.135384615,0.033391916,0.0,0.091695502,-0.059561129000000004,0,stocksTrain1
-0.074040219,-0.048169557,0.018218623,-0.024679171,-0.006036216999999999,-0.025303644,-0.094,0.09529025199999999,0.056680162,-0.096339114,-0.040511727000000004,0,stocksTrain1
-0.031045752000000003,-0.21267723100000002,0.091476091,0.189338235,-0.153846154,-0.10611510800000001,0.35530086,0.056842105,0.033602151000000004,0.03626943,-0.08530510599999999,0,stocksTrain1
-0.006036216999999999,0.024291497999999998,0.01888668,-0.012757605,0.081488934,0.105116279,0.025963148999999998,-0.033469387999999996,0.06858594400000001,0.011848341,-0.11591962900000001,0,stocksTrain1
-0.04,-0.06818181799999999,-0.12195122,0.181818182,0.076923077,0.023255814,-0.08794197599999999,-0.012,-0.013157895,0.0,0.027382256,0,stocksTrain1
0.152088258,0.051724137999999996,0.100874243,-0.067272727,0.0,0.0040322579999999995,0.033333333,-0.02,0.032786885,-0.015873016,-0.032258065,0,stocksTrain1
0.067446043,0.010909091000000001,-0.08473080300000001,-0.034926471,0.17073170699999998,-0.030204082,-0.02173913,0.124100719,0.040816327,-0.277173913,-0.026315789,0,stocksTrain1
0.061583578,0.138352385,0.151315789,-0.196906603,0.073394495,-0.06421703299999999,-0.23811226300000002,0.19270346100000002,0.22681607399999998,0.2578125,-0.097291876,0,stocksTrain1
-0.11327102800000001,-0.082947368,0.107667585,0.08160804,0.023255814,-0.025118311,-0.078981602,0.177957733,0.09730882800000001,-0.010454545,0.010564998,0,stocksTrain1
-0.008426966,0.185393258,-0.18925233600000002,0.099423631,-0.0625,-0.016853933,0.164116829,-0.051373955,-0.134760705,-0.126637555,0.365,0,stocksTrain1
0.016893204,-0.21335379899999998,-0.06579583900000001,-0.303764827,-0.28555878100000004,0.140922768,0.076086957,-0.011299435,-0.19807538100000002,-0.21925925899999998,-0.31625,0,stocksTrain1
0.23615883899999998,0.131692308,-0.194033898,0.146250424,-0.086962963,-0.046648623,0.003166667,-0.123834451,-0.201838304,-0.135774392,-0.079072219,0,stocksTrain1
0.16990291300000002,0.062240664,0.09765625,0.0,-0.021818182000000002,-0.090163934,0.297297297,0.330909091,0.228739003,-0.015748031000000003,-0.034666667000000005,0,stocksTrain1
-0.083636364,0.313492063,-0.018126888,-0.027950311000000002,0.124183007,-0.01744186,-0.186390533,0.021818182000000002,0.067615658,-0.10884353699999999,0.122137405,0,stocksTrain1
-0.122154537,-0.16435354300000002,0.08505949800000001,-0.002437043,-0.010076581999999999,-0.136897529,-0.045432575999999995,-0.13128205099999998,0.100344037,0.045336113,0.137088734,0,stocksTrain1
0.21630094,0.14432989699999998,0.061784897000000005,-0.17270788899999998,-0.066666667,-0.10481586400000001,0.339449541,-0.123287671,-0.105527638,0.129834254,-0.114914425,0,stocksTrain1
-0.08857142900000001,-0.071428571,0.076923077,-0.08857142900000001,0.097178683,0.153846154,-0.051490515,-0.071428571,-0.036923077,0.0,0.0,0,stocksTrain1
-0.07350326,0.055662188,-0.015151515,0.023573201000000002,-0.09529411800000001,0.024516128999999998,0.054785894,0.0075,0.015508685,-0.022769231,0.07165707,0,stocksTrain1
-0.022352941,-0.081829122,0.09126984099999999,-0.12121212099999999,0.060689655,-0.040312094,0.033333333,0.25294888600000004,-0.006276151,0.04,0.04,0,stocksTrain1
-0.131313131,0.0,-0.075813953,-0.06894816299999999,0.081081081,0.028717949,0.054457831,-0.154478976,-0.047,0.101783841,-0.157209302,0,stocksTrain1
0.107583231,0.34051962399999997,-0.231666667,0.09972973,-0.104362915,0.10344827599999999,0.170185703,-0.155024786,0.018278146000000002,-0.088068182,0.0,0,stocksTrain1
0.041666667000000004,-0.04,0.24333925399999998,-0.14285714300000002,0.07334525900000001,0.0,0.1,-0.047619048,-0.013645224,-0.28571428600000004,-0.028235293999999998,0,stocksTrain1
-0.008186398000000001,0.23809523800000001,-0.135680994,-0.34562760299999995,0.067446043,-0.0625,0.0054844609999999995,-0.194698355,-0.052396878,-0.03030303,-0.027812895,0,stocksTrain1
0.29073419699999997,0.208333333,0.065671642,0.178266882,-0.16728083800000002,0.16796517,-0.037352941,-0.33657488,-0.25900062100000004,-0.17509570800000002,-0.28,0,stocksTrain1
-0.07075471700000001,0.585635359,-0.203636364,-0.051948052,0.026666667,0.018867925,0.041666667000000004,-0.201970443,0.46,-0.030927835,0.038674033,0,stocksTrain1
