ReturnJan,ReturnFeb,ReturnMar,ReturnApr,ReturnMay,ReturnJune,ReturnJuly,ReturnAug,ReturnSep,ReturnOct,ReturnNov,Segment K-Means,Labels
-0.08809293300000001,-0.327790262,0.164756757,0.13678892199999998,0.08809716599999999,0.20243727600000003,-0.500714286,-0.013493976000000001,-0.35204819299999995,-0.202536367,-0.038571429,1,stocksTrain2
0.295104895,0.253809524,-0.48979171,-0.0996,-0.131627057,0.33225754399999996,-0.17492447100000003,-0.427536232,-0.384653343,0.09123152699999999,0.050008897999999996,1,stocksTrain2
0.139461173,-0.030470913999999998,-0.126080692,-0.04,0.096170213,-0.201538462,-0.11627907,-0.10111111099999999,-0.19035533,0.100161551,-0.027900147,1,stocksTrain2
0.053753181,-0.430123755,-0.097142857,-0.48183882,-0.532119914,0.265765766,-0.148972603,-0.241904762,-0.022167488,0.28211586899999996,-0.0234375,1,stocksTrain2
0.242154812,0.120842105,0.0022641510000000003,-0.040855288,0.032721468,-0.014368932,-0.234669811,0.009259259,-0.44240570799999995,-0.067811935,0.094,1,stocksTrain2
-0.11217183800000001,-0.038303694,-0.15014164300000002,-0.330033003,-0.19070904600000002,0.39577039299999994,-0.219298246,-0.119241192,-0.201219512,-0.045801527,0.07421875,1,stocksTrain2
-0.125831731,0.273361702,-0.073474304,0.127326007,0.017894191,0.015,-0.434798901,0.307692308,-0.221442886,0.416774194,-0.13778737800000002,1,stocksTrain2
-0.065096953,0.022962963,-0.286849711,-0.04,-0.08513053300000001,-0.2975,-0.268502582,-0.092009685,-0.2,0.563333333,-0.049250535,1,stocksTrain2
-0.08,-0.08466819199999999,0.11,-0.058823529000000006,-0.015228426000000002,0.28865979399999997,-0.16839916800000002,-0.166666667,-0.333333333,0.159851301,-0.12666666699999998,1,stocksTrain2
-0.0496,-0.154042553,-0.035238095,0.011846002,-0.024390244,0.013000000000000001,0.005923001,-0.018645731000000002,-0.262,0.11354838699999999,0.028968714,1,stocksTrain2
-0.04449714,-0.065454545,-0.113636364,-0.043858145999999994,-0.08134142,-0.02957346,-0.5257712210000001,0.298315958,-0.2090625,0.259581193,-0.17576522600000002,1,stocksTrain2
0.131627057,-0.086429725,-0.222222222,0.085714286,-0.060150376,0.267670915,-0.034418605,-0.095238095,-0.13326226,-0.10824108199999999,0.20689655199999998,1,stocksTrain2
-0.048353909,0.0,0.066098081,0.383848455,0.044668587999999995,0.026554857,-0.197839298,0.015151515,0.201336675,0.249475891,0.22611645,1,stocksTrain2
-0.00289296,-0.08380952400000001,0.019607843,0.14628821,0.124505929,-0.224048443,-0.18,0.062322946,-0.059620596,0.154069767,0.111688312,1,stocksTrain2
-0.056095737,-0.1,0.181818182,-0.009367681,0.09850275800000001,-0.035410765,-0.008888889,-0.037735849,-0.036776212999999995,0.180936995,0.19862069,1,stocksTrain2
0.004682013,0.067961165,-0.101147776,0.055353535,-0.071923077,0.067216495,-0.475294118,0.018867925,0.0051395009999999994,0.06836363599999999,-0.013049451,1,stocksTrain2
0.352459016,0.364802711,-0.26459693100000004,-0.093809524,-0.081568627,-0.234893617,-0.343355605,0.11960677199999999,-0.261100386,0.007648184000000001,-0.05126498,1,stocksTrain2
0.041310934,0.35210526299999995,-0.05681159400000001,-0.06469276,0.07707296,0.08854368900000001,-0.048138869,-0.165003695,-0.36956521700000006,0.590955807,-0.026772327999999998,1,stocksTrain2
-0.24865262100000002,-0.22945430600000002,-0.082764505,-0.065309986,0.25653333300000003,0.117621899,0.082330097,0.026910657,-0.397274633,0.382352941,-0.09649122800000001,1,stocksTrain2
0.13206262800000002,-0.232474536,-0.141295863,-0.22727272699999998,-0.222702703,-0.319892473,-0.138,-0.187935035,-0.123595506,0.615384615,-0.27428571399999996,1,stocksTrain2
0.053742802,-0.233832292,-0.375,-0.105347985,-0.176884579,-0.648020814,-0.215534979,0.455026455,-0.103663986,0.092345679,0.08820841,1,stocksTrain2
0.185280117,0.16889313,0.136582753,-0.083832335,-0.032258065,0.227115946,-0.262032086,-0.135876043,-0.367311679,0.274403471,-0.18383659,1,stocksTrain2
0.763358779,0.012631578999999999,0.0,-0.117894737,-0.290023202,0.41666666700000005,-0.044705882,-0.164677804,0.112759644,-0.387596899,0.2,1,stocksTrain2
0.236842105,-0.106382979,-0.082857143,0.011846002,0.0,0.25,0.04,0.01,-0.00990099,-0.028461537999999998,0.041666667000000004,1,stocksTrain2
0.5,-0.040540541,0.065,0.732394366,-0.097938144,-0.071428571,0.035502959,-0.21525885600000003,-0.146666667,0.150627615,-0.09848484800000001,1,stocksTrain2
0.130434783,0.10333333300000001,-0.04,0.0050251259999999996,0.291666667,-0.250329381,-0.112727273,-0.18032786899999997,-0.18,0.143292683,-0.128865979,1,stocksTrain2
0.149171271,0.085001889,-0.133021969,-0.028656716000000002,0.150698805,0.032661571,0.180751573,0.093850189,-0.09825443,0.04029304,0.22485702300000002,1,stocksTrain2
0.379441624,0.19595216199999999,-0.019230768999999998,0.37254902,0.014285714,-0.031111111,-0.243692661,0.41830559799999995,0.012882448000000001,0.658704883,0.292824822,1,stocksTrain2
1.1003861000000001,-0.132947977,-0.23555555600000003,-0.063953488,-0.041533546,0.04,0.0,0.7414965990000001,-0.365234375,-0.019230768999999998,0.243589744,1,stocksTrain2
-0.208041958,0.0,-0.08444444400000001,-0.067010309,-0.223756906,0.01010101,0.626959248,-0.006036216999999999,0.11475409800000001,0.693181818,0.43777777799999995,1,stocksTrain2
0.164573695,-0.088235294,0.2,0.250285714,-0.155063291,0.44462279299999996,-0.028100412,-0.098461538,0.098471986,-0.024199843999999998,0.138653769,1,stocksTrain2
0.315254237,-0.125714286,-0.058823529000000006,0.215277778,-0.058461538,-0.058461538,-0.113846154,-0.307692308,-0.23381295,-0.12206572800000001,0.177142857,1,stocksTrain2
0.18818301899999998,0.148724205,0.168955435,-0.034784594,-0.025402532000000002,0.059434187,-0.502348468,0.11646286900000001,-0.450409944,0.047973917000000005,-0.14105168099999998,1,stocksTrain2
-0.018147087,-0.024319066,0.07193159,0.139534884,0.004860267,-0.0068520759999999995,-0.133737374,0.02891791,-0.028105168,0.123337918,0.107465135,1,stocksTrain2
0.25,0.051948052,-0.26899999999999996,0.262372881,-0.171336207,0.22307202,-0.127282492,-0.20369230800000002,-0.02820122,0.166537568,-0.181634031,1,stocksTrain2
0.08032508,0.222358293,-0.469810236,0.07864554900000001,0.09992410800000001,0.115264798,-0.1024,-0.024615385,-0.026481149,0.26611418,-0.020639269,1,stocksTrain2
0.087758112,-0.103585657,-0.33674963399999996,0.071725572,0.219512195,0.268738574,-0.35714285700000004,0.04109589,-0.23245614,0.140449438,0.16377171199999999,1,stocksTrain2
-0.024925224,-0.003067485,0.24051282100000002,-0.15333333300000002,-0.214889124,-0.025307798,0.042758621,-0.025333333,-0.09394145699999999,0.297358491,0.036470588,1,stocksTrain2
0.020737327,-0.33971831,0.194947368,0.077357824,-0.055066797,-0.158290598,0.056894507999999996,-0.068663258,0.107294481,0.466016033,0.047483381,1,stocksTrain2
0.067980965,0.176753927,-0.02336782,0.060185185,-0.071976298,0.106857461,-0.07430709099999999,-0.063188832,-0.116762319,0.061797753,0.155930034,1,stocksTrain2
0.17554858899999998,-0.135770235,-0.018126888,-0.022328549,0.18666666699999998,-0.051966292000000004,-0.237804878,0.086956522,-0.10130719,0.034545455,-0.033391916,1,stocksTrain2
-0.257908448,0.2875,0.03070508,0.268432355,0.149444444,-0.19047619,-0.363528715,-0.101113173,0.035384615,-0.4375,0.612903226,1,stocksTrain2
0.147482014,0.069730586,-0.157037037,-0.077328647,0.275529865,0.09566517199999999,-0.079126876,0.080775444,-0.111111111,0.22727272699999998,-0.038109756,1,stocksTrain2
0.04212766,-0.167211107,0.34428373,-0.083850932,0.007661016999999999,0.015945637,-0.077942122,-0.065420561,-0.048507463,0.064,0.022556391000000002,1,stocksTrain2
0.228571429,-0.23255814,0.021566402000000002,-0.055555556,0.065882353,0.042222222000000004,-0.162162162,0.0,-0.039692702,-0.0625,0.068965517,1,stocksTrain2
0.41176470600000004,-0.139414802,0.130977131,-0.05394990400000001,-0.07400000000000001,-0.025263157999999997,0.027368421,-0.012145748999999999,0.04,0.024590163999999998,0.126,1,stocksTrain2
0.304761905,-0.053527980999999995,0.030456853,-0.071788413,0.060191518,0.046954315,0.16903225800000002,0.077348066,0.056680162,0.175688509,0.035274815,1,stocksTrain2
0.3008,-0.01599016,0.032258065,0.0075,-0.039042821,0.0,0.0,-0.09677419400000001,0.0,0.0,0.0,1,stocksTrain2
0.155172414,-0.144578313,0.039692702,0.125,0.183831672,0.128557409,-0.13683304599999999,-0.003027245,0.144171779,0.272727273,-0.13729809099999998,1,stocksTrain2
0.010204082,-0.181136364,0.060732113,0.274701987,0.083829787,-0.0011750880000000001,-0.47916666700000005,-0.103773585,-0.014886165,0.33575085299999996,-0.023950131,1,stocksTrain2
-0.076923077,-0.18959668300000002,0.157943492,0.08,-0.031498913999999996,0.28528301899999997,0.06474820099999999,0.302652951,0.1875,0.535343035,0.453521127,1,stocksTrain2
-0.027901786,-0.027554535,-0.114521842,-0.03125,-0.025333333,-0.14021164,-0.109350238,0.032702238,-0.06333333299999999,0.0859375,0.079136691,1,stocksTrain2
0.626702997,-0.042087542,0.14772727300000002,-0.16501650199999998,-0.133658537,-0.027842227,-0.264705882,-0.040387722,0.040816327,0.071895425,-0.11178247699999999,1,stocksTrain2
0.255852535,-0.501831502,0.339562044,-0.10928961699999999,-0.00295421,-0.11235408599999999,0.153972603,-0.125,0.0,0.023616049,0.22012578600000002,1,stocksTrain2
-0.013714286000000001,-0.029411765,-0.037575758,0.0,0.0,0.0475,-0.029832936,0.052890529000000006,-0.09529411800000001,0.154746424,0.056306305999999993,1,stocksTrain2
0.340594889,0.106456693,0.275547965,-0.247822842,0.09677419400000001,0.118956929,-0.013157895,-0.022417934,0.047320260999999995,0.1136307,0.028210336000000003,1,stocksTrain2
0.37037037,-0.23076923100000002,-0.192,-0.215238095,0.152912621,0.32,-0.086956522,0.19047619,0.031353135,0.931357254,-0.3552,1,stocksTrain2
0.192946058,-0.260869565,0.17061611399999999,-0.014344262,-0.18032786899999997,-0.1175,-0.374285714,0.456621005,-0.37820512799999995,0.019230768999999998,-0.148148148,1,stocksTrain2
0.007802341,0.023573201000000002,0.149746193,0.07615894,0.0,0.08800000000000001,-0.161764706,-0.194029851,-0.2,0.202321725,-0.20689655199999998,1,stocksTrain2
0.06685633,-0.354439092,-0.09043659,-0.07200000000000001,-0.22290640399999997,0.14534883699999998,0.126903553,-0.225244831,-0.051966292000000004,0.05105105099999999,0.017142857,1,stocksTrain2
0.47783251200000004,0.030694668999999997,0.13122171900000001,-0.068965517,-0.09482758599999999,-0.047619048,0.0,-0.05,-0.111111111,-0.035812672000000004,-0.14285714300000002,1,stocksTrain2
0.305811966,-0.23819604800000002,-0.397540984,0.46871428600000004,-0.11538101,-0.027342956,-0.601725751,0.427354839,-0.33889695200000003,0.026802466,-0.10648648599999999,1,stocksTrain2
0.121323529,0.11745689699999999,-0.005581395,0.035984848,0.085454545,0.084674005,0.049920760999999994,-0.066831683,-0.055999999999999994,0.074040219,0.103478261,1,stocksTrain2
0.336700337,0.10364683300000001,-0.0075362319999999995,0.0,-0.09462616800000001,0.09640102800000001,0.014602803999999999,-0.050285714,0.003594967,-0.044457617000000005,-0.026674938,1,stocksTrain2
0.067073171,-0.017142857,-0.127906977,-0.212307692,0.204918033,-0.090909091,0.061320755,-0.025974026,-0.09777777800000001,0.519337017,-0.206666667,1,stocksTrain2
-0.024888888999999997,-0.104651163,0.117217899,0.044782609,-0.042265251,0.25,0.00952381,-0.16981132100000002,-0.102272727,-0.070588235,0.174177215,1,stocksTrain2
0.103818616,-0.111111111,0.0475,-0.08949880699999999,0.106159895,0.030750307999999997,0.044152745,0.085714286,0.026315789,0.282696177,0.038461537999999997,1,stocksTrain2
0.11,-0.057208238,1.066666667,-0.196473552,-0.208333333,-0.17270788899999998,0.06185567,0.046116505,-0.07192575400000001,0.152912621,0.250526316,1,stocksTrain2
-0.12863706,-0.082167832,0.160984848,0.1792,0.007741935,-0.20685279199999998,0.0592,0.132930514,-0.15942029,-0.041666667000000004,0.430976431,1,stocksTrain2
0.300169587,-0.140833333,0.022703273,-0.019101704,0.213513514,0.15333333300000002,0.171875,0.01194426,-0.045602606,-0.110526316,0.223188406,1,stocksTrain2
0.452956989,-0.11793136800000001,0.239191465,0.153915799,-0.214876033,0.154992548,-0.205160745,-0.024197791,-0.161621622,0.13363460300000002,0.206798867,1,stocksTrain2
0.111351351,-0.178518882,-0.076246334,0.247619048,0.11398963699999999,0.082667919,0.223946785,-0.040794224,-0.22723880600000002,0.13076923099999999,0.037383177999999996,1,stocksTrain2
0.19760479,0.050660792999999996,-0.04798331,-0.039647577,0.079545455,0.01754386,-0.02545211,0.106133701,-0.162732919,0.201780415,0.048857868,1,stocksTrain2
0.270738377,-0.287283032,-0.117037037,0.09060402699999999,0.015228426000000002,0.20240481,-0.228365385,0.087774295,-0.25517241399999996,0.221020093,-0.057777777999999995,1,stocksTrain2
0.037634409,0.053324555999999995,0.016645326999999998,-0.01674938,0.056782334000000004,-0.059701493,0.09061488699999999,0.050445104000000004,-0.06944444400000001,0.394658754,-0.006302521,1,stocksTrain2
-0.010380623,-0.157989228,-0.225945946,0.20571428600000002,0.364175563,0.254401408,-0.111816019,-0.015803336,-0.44177777799999995,0.43574593799999994,0.254545455,1,stocksTrain2
